isotype	gene	distance	rsq
Ig	D16_1-26	303	0.02777777777777778
Ig	D16_1-26	304	0.02777777777777778
Ig	D16_1-26	315	0.047619047619047616
Ig	D16_1-26	316	0.047619047619047616
Ig	D16_1-26	319	0.012345679012345678
Ig	D16_1-26	6	0.01234567901234568
Ig	D16_1-26	54	0.01234567901234568
Ig	D16_1-26	59	0.01234567901234568
Ig	D16_1-26	67	0.012345679012345678
Ig	D16_1-26	88	0.04761904761904762
Ig	D16_1-26	96	1.0
Ig	D16_1-26	102	0.012345679012345678
Ig	D16_1-26	107	1.0
Ig	D16_1-26	110	0.4444444444444445
Ig	D16_1-26	111	0.01234567901234568
Ig	D16_1-26	112	0.012345679012345678
Ig	D16_1-26	113	0.012345679012345678
Ig	D16_1-26	117	0.012345679012345678
Ig	D16_1-26	118	0.01234567901234568
Ig	D16_1-26	125	0.012345679012345678
Ig	D16_1-26	128	0.02777777777777778
Ig	D16_1-26	137	0.01234567901234568
Ig	D16_1-26	174	0.012345679012345678
Ig	D16_1-26	179	0.047619047619047616
Ig	D16_1-26	186	0.01234567901234568
Ig	D16_1-26	221	0.012345679012345678
Ig	D16_1-26	229	0.012345679012345678
Ig	D16_1-26	230	1.0
Ig	D16_1-26	232	0.012345679012345678
Ig	D16_1-26	233	0.01234567901234568
Ig	D16_1-26	234	0.012345679012345678
Ig	D16_1-26	235	0.012345679012345678
Ig	D16_1-26	261	0.012345679012345678
Ig	D16_1-26	267	0.01234567901234568
Ig	D16_1-26	268	0.01234567901234568
Ig	D16_1-26	269	0.25925925925925924
Ig	D16_1-26	270	0.4444444444444445
Ig	D16_1-26	271	0.012345679012345678
Ig	D16_1-26	272	0.012345679012345678
Ig	D16_1-26	280	0.012345679012345678
Ig	D16_1-26	281	0.02777777777777778
Ig	D16_1-26	285	0.25925925925925924
Ig	D16_1-26	288	0.25925925925925924
Ig	D16_1-26	289	0.25925925925925924
Ig	D16_1-26	290	0.25925925925925924
Ig	D16_1-26	291	0.4444444444444445
Ig	D16_1-26	292	0.4444444444444445
Ig	D16_1-26	303	0.25925925925925924
Ig	D16_1-26	304	0.25925925925925924
Ig	D16_1-26	307	0.01234567901234568
Ig	D16_1-26	48	1.0
Ig	D16_1-26	53	0.012345679012345678
Ig	D16_1-26	61	0.012345679012345678
Ig	D16_1-26	82	0.2592592592592592
Ig	D16_1-26	90	0.012345679012345678
Ig	D16_1-26	96	0.012345679012345678
Ig	D16_1-26	101	0.012345679012345678
Ig	D16_1-26	104	0.02777777777777778
Ig	D16_1-26	105	0.012345679012345678
Ig	D16_1-26	106	0.012345679012345678
Ig	D16_1-26	107	0.01234567901234568
Ig	D16_1-26	111	0.01234567901234568
Ig	D16_1-26	112	0.012345679012345678
Ig	D16_1-26	119	0.01234567901234568
Ig	D16_1-26	122	0.027777777777777783
Ig	D16_1-26	131	0.012345679012345678
Ig	D16_1-26	168	1.0
Ig	D16_1-26	173	0.047619047619047616
Ig	D16_1-26	180	0.012345679012345678
Ig	D16_1-26	215	0.012345679012345678
Ig	D16_1-26	223	0.012345679012345678
Ig	D16_1-26	224	0.01234567901234568
Ig	D16_1-26	226	0.012345679012345678
Ig	D16_1-26	227	0.012345679012345678
Ig	D16_1-26	228	0.012345679012345678
Ig	D16_1-26	229	0.012345679012345678
Ig	D16_1-26	255	0.01234567901234568
Ig	D16_1-26	261	0.012345679012345678
Ig	D16_1-26	262	0.012345679012345678
Ig	D16_1-26	263	0.047619047619047616
Ig	D16_1-26	264	0.02777777777777778
Ig	D16_1-26	265	0.012345679012345678
Ig	D16_1-26	266	0.012345679012345678
Ig	D16_1-26	274	0.012345679012345678
Ig	D16_1-26	275	0.02777777777777778
Ig	D16_1-26	279	0.047619047619047616
Ig	D16_1-26	282	0.047619047619047616
Ig	D16_1-26	283	0.047619047619047616
Ig	D16_1-26	284	0.047619047619047616
Ig	D16_1-26	285	0.02777777777777778
Ig	D16_1-26	286	0.02777777777777778
Ig	D16_1-26	297	0.047619047619047616
Ig	D16_1-26	298	0.047619047619047616
Ig	D16_1-26	301	0.012345679012345678
Ig	D16_1-26	5	0.012345679012345678
Ig	D16_1-26	13	0.012345679012345678
Ig	D16_1-26	34	0.25925925925925924
Ig	D16_1-26	42	0.012345679012345678
Ig	D16_1-26	48	0.012345679012345678
Ig	D16_1-26	53	0.012345679012345678
Ig	D16_1-26	56	0.02777777777777778
Ig	D16_1-26	57	0.012345679012345678
Ig	D16_1-26	58	0.012345679012345678
Ig	D16_1-26	59	0.012345679012345678
Ig	D16_1-26	63	0.012345679012345678
Ig	D16_1-26	64	0.012345679012345678
Ig	D16_1-26	71	0.01234567901234568
Ig	D16_1-26	74	0.027777777777777783
Ig	D16_1-26	83	0.012345679012345678
Ig	D16_1-26	120	1.0
Ig	D16_1-26	125	0.04761904761904762
Ig	D16_1-26	132	0.012345679012345678
Ig	D16_1-26	167	0.01234567901234568
Ig	D16_1-26	175	0.012345679012345678
Ig	D16_1-26	176	0.012345679012345678
Ig	D16_1-26	178	0.01234567901234568
Ig	D16_1-26	179	0.012345679012345678
Ig	D16_1-26	180	0.01234567901234568
Ig	D16_1-26	181	0.01234567901234568
Ig	D16_1-26	207	0.012345679012345678
Ig	D16_1-26	213	0.012345679012345678
Ig	D16_1-26	214	0.012345679012345678
Ig	D16_1-26	215	0.047619047619047616
Ig	D16_1-26	216	0.02777777777777778
Ig	D16_1-26	217	0.012345679012345678
Ig	D16_1-26	218	0.01234567901234568
Ig	D16_1-26	226	0.012345679012345678
Ig	D16_1-26	227	0.02777777777777778
Ig	D16_1-26	231	0.047619047619047616
Ig	D16_1-26	234	0.047619047619047616
Ig	D16_1-26	235	0.047619047619047616
Ig	D16_1-26	236	0.047619047619047616
Ig	D16_1-26	237	0.02777777777777778
Ig	D16_1-26	238	0.02777777777777778
Ig	D16_1-26	249	0.047619047619047616
Ig	D16_1-26	250	0.047619047619047616
Ig	D16_1-26	253	0.012345679012345678
Ig	D16_1-26	8	0.012345679012345678
Ig	D16_1-26	29	0.25925925925925924
Ig	D16_1-26	37	0.012345679012345678
Ig	D16_1-26	43	0.012345679012345678
Ig	D16_1-26	48	0.012345679012345678
Ig	D16_1-26	51	0.02777777777777778
Ig	D16_1-26	52	0.012345679012345678
Ig	D16_1-26	53	0.012345679012345678
Ig	D16_1-26	54	0.01234567901234568
Ig	D16_1-26	58	0.01234567901234568
Ig	D16_1-26	59	0.012345679012345678
Ig	D16_1-26	66	0.01234567901234568
Ig	D16_1-26	69	0.027777777777777783
Ig	D16_1-26	78	0.012345679012345678
Ig	D16_1-26	115	0.012345679012345678
Ig	D16_1-26	120	0.25925925925925924
Ig	D16_1-26	127	0.012345679012345678
Ig	D16_1-26	162	0.012345679012345678
Ig	D16_1-26	170	0.012345679012345678
Ig	D16_1-26	171	0.01234567901234568
Ig	D16_1-26	173	0.012345679012345678
Ig	D16_1-26	174	0.012345679012345678
Ig	D16_1-26	175	0.012345679012345678
Ig	D16_1-26	176	0.012345679012345678
Ig	D16_1-26	202	0.01234567901234568
Ig	D16_1-26	208	0.012345679012345678
Ig	D16_1-26	209	0.012345679012345678
Ig	D16_1-26	210	0.047619047619047616
Ig	D16_1-26	211	0.02777777777777778
Ig	D16_1-26	212	0.012345679012345678
Ig	D16_1-26	213	0.012345679012345678
Ig	D16_1-26	221	0.012345679012345678
Ig	D16_1-26	222	0.02777777777777778
Ig	D16_1-26	226	0.04761904761904761
Ig	D16_1-26	229	0.047619047619047616
Ig	D16_1-26	230	0.047619047619047616
Ig	D16_1-26	231	0.047619047619047616
Ig	D16_1-26	232	0.02777777777777778
Ig	D16_1-26	233	0.02777777777777778
Ig	D16_1-26	244	0.047619047619047616
Ig	D16_1-26	245	0.047619047619047616
Ig	D16_1-26	248	0.012345679012345678
Ig	D16_1-26	21	0.047619047619047616
Ig	D16_1-26	29	0.012345679012345678
Ig	D16_1-26	35	0.012345679012345678
Ig	D16_1-26	40	0.012345679012345678
Ig	D16_1-26	43	0.02777777777777778
Ig	D16_1-26	44	0.012345679012345678
Ig	D16_1-26	45	0.012345679012345678
Ig	D16_1-26	46	0.012345679012345678
Ig	D16_1-26	50	0.012345679012345678
Ig	D16_1-26	51	0.012345679012345678
Ig	D16_1-26	58	0.012345679012345678
Ig	D16_1-26	61	0.02777777777777778
Ig	D16_1-26	70	0.012345679012345678
Ig	D16_1-26	107	0.012345679012345678
Ig	D16_1-26	112	0.047619047619047616
Ig	D16_1-26	119	0.012345679012345678
Ig	D16_1-26	154	1.0
Ig	D16_1-26	162	0.012345679012345678
Ig	D16_1-26	163	0.012345679012345678
Ig	D16_1-26	165	0.012345679012345678
Ig	D16_1-26	166	0.012345679012345678
Ig	D16_1-26	167	0.012345679012345678
Ig	D16_1-26	168	1.0
Ig	D16_1-26	194	1.0
Ig	D16_1-26	200	1.0
Ig	D16_1-26	201	0.012345679012345678
Ig	D16_1-26	202	0.25925925925925924
Ig	D16_1-26	203	0.02777777777777778
Ig	D16_1-26	204	1.0
Ig	D16_1-26	205	1.0
Ig	D16_1-26	213	1.0
Ig	D16_1-26	214	0.44444444444444453
Ig	D16_1-26	218	0.047619047619047616
Ig	D16_1-26	221	0.25925925925925924
Ig	D16_1-26	222	0.25925925925925924
Ig	D16_1-26	223	0.25925925925925924
Ig	D16_1-26	224	0.02777777777777778
Ig	D16_1-26	225	0.02777777777777778
Ig	D16_1-26	236	0.25925925925925924
Ig	D16_1-26	237	0.25925925925925924
Ig	D16_1-26	240	0.012345679012345678
Ig	D16_1-26	8	0.047619047619047616
Ig	D16_1-26	14	0.047619047619047616
Ig	D16_1-26	19	0.047619047619047616
Ig	D16_1-26	22	0.04761904761904763
Ig	D16_1-26	23	0.047619047619047616
Ig	D16_1-26	24	0.047619047619047616
Ig	D16_1-26	25	0.04761904761904762
Ig	D16_1-26	29	0.04761904761904762
Ig	D16_1-26	30	0.047619047619047616
Ig	D16_1-26	37	0.04761904761904762
Ig	D16_1-26	40	0.04761904761904762
Ig	D16_1-26	49	0.047619047619047616
Ig	D16_1-26	86	0.25925925925925924
Ig	D16_1-26	91	0.002267573696145124
Ig	D16_1-26	98	0.047619047619047616
Ig	D16_1-26	133	0.047619047619047616
Ig	D16_1-26	141	0.047619047619047616
Ig	D16_1-26	142	0.04761904761904762
Ig	D16_1-26	144	0.047619047619047616
Ig	D16_1-26	145	0.047619047619047616
Ig	D16_1-26	146	0.047619047619047616
Ig	D16_1-26	147	0.047619047619047616
Ig	D16_1-26	173	0.04761904761904762
Ig	D16_1-26	179	0.047619047619047616
Ig	D16_1-26	180	0.047619047619047616
Ig	D16_1-26	181	0.1836734693877551
Ig	D16_1-26	182	0.10714285714285714
Ig	D16_1-26	183	0.04761904761904761
Ig	D16_1-26	184	0.047619047619047616
Ig	D16_1-26	192	0.047619047619047616
Ig	D16_1-26	193	0.10714285714285714
Ig	D16_1-26	197	0.1836734693877551
Ig	D16_1-26	200	0.1836734693877551
Ig	D16_1-26	201	0.1836734693877551
Ig	D16_1-26	202	0.1836734693877551
Ig	D16_1-26	203	0.10714285714285716
Ig	D16_1-26	204	0.10714285714285716
Ig	D16_1-26	215	0.1836734693877551
Ig	D16_1-26	216	0.18367346938775508
Ig	D16_1-26	219	0.047619047619047616
Ig	D16_1-26	6	0.012345679012345678
Ig	D16_1-26	11	1.0
Ig	D16_1-26	14	0.4444444444444445
Ig	D16_1-26	15	0.012345679012345678
Ig	D16_1-26	16	0.012345679012345678
Ig	D16_1-26	17	0.01234567901234568
Ig	D16_1-26	21	0.01234567901234568
Ig	D16_1-26	22	0.012345679012345678
Ig	D16_1-26	29	0.01234567901234568
Ig	D16_1-26	32	0.027777777777777783
Ig	D16_1-26	41	0.012345679012345678
Ig	D16_1-26	78	0.012345679012345678
Ig	D16_1-26	83	0.047619047619047616
Ig	D16_1-26	90	0.012345679012345678
Ig	D16_1-26	125	0.012345679012345678
Ig	D16_1-26	133	0.012345679012345678
Ig	D16_1-26	134	1.0
Ig	D16_1-26	136	0.012345679012345678
Ig	D16_1-26	137	0.012345679012345678
Ig	D16_1-26	138	0.012345679012345678
Ig	D16_1-26	139	0.012345679012345678
Ig	D16_1-26	165	0.01234567901234568
Ig	D16_1-26	171	0.012345679012345678
Ig	D16_1-26	172	0.012345679012345678
Ig	D16_1-26	173	0.25925925925925924
Ig	D16_1-26	174	0.44444444444444453
Ig	D16_1-26	175	0.012345679012345678
Ig	D16_1-26	176	0.012345679012345678
Ig	D16_1-26	184	0.012345679012345678
Ig	D16_1-26	185	0.02777777777777778
Ig	D16_1-26	189	0.2592592592592592
Ig	D16_1-26	192	0.25925925925925924
Ig	D16_1-26	193	0.25925925925925924
Ig	D16_1-26	194	0.25925925925925924
Ig	D16_1-26	195	0.44444444444444453
Ig	D16_1-26	196	0.4444444444444445
Ig	D16_1-26	207	0.25925925925925924
Ig	D16_1-26	208	0.25925925925925924
Ig	D16_1-26	211	0.012345679012345678
Ig	D16_1-26	5	0.012345679012345678
Ig	D16_1-26	8	0.02777777777777778
Ig	D16_1-26	9	1.0
Ig	D16_1-26	10	0.012345679012345678
Ig	D16_1-26	11	0.012345679012345678
Ig	D16_1-26	15	0.012345679012345678
Ig	D16_1-26	16	0.012345679012345678
Ig	D16_1-26	23	1.0
Ig	D16_1-26	26	0.02777777777777778
Ig	D16_1-26	35	1.0
Ig	D16_1-26	72	0.012345679012345678
Ig	D16_1-26	77	0.25925925925925924
Ig	D16_1-26	84	1.0
Ig	D16_1-26	119	0.012345679012345678
Ig	D16_1-26	127	0.012345679012345678
Ig	D16_1-26	128	0.012345679012345678
Ig	D16_1-26	130	0.012345679012345678
Ig	D16_1-26	131	0.012345679012345678
Ig	D16_1-26	132	0.012345679012345678
Ig	D16_1-26	133	0.012345679012345678
Ig	D16_1-26	159	0.012345679012345678
Ig	D16_1-26	165	0.012345679012345678
Ig	D16_1-26	166	0.012345679012345678
Ig	D16_1-26	167	0.047619047619047616
Ig	D16_1-26	168	0.02777777777777778
Ig	D16_1-26	169	0.01234567901234568
Ig	D16_1-26	170	0.012345679012345678
Ig	D16_1-26	178	0.012345679012345678
Ig	D16_1-26	179	0.02777777777777778
Ig	D16_1-26	183	0.047619047619047616
Ig	D16_1-26	186	0.047619047619047616
Ig	D16_1-26	187	0.047619047619047616
Ig	D16_1-26	188	0.047619047619047616
Ig	D16_1-26	189	0.02777777777777778
Ig	D16_1-26	190	0.02777777777777778
Ig	D16_1-26	201	0.047619047619047616
Ig	D16_1-26	202	0.047619047619047616
Ig	D16_1-26	205	0.012345679012345678
Ig	D16_1-26	3	0.4444444444444445
Ig	D16_1-26	4	0.012345679012345678
Ig	D16_1-26	5	0.012345679012345678
Ig	D16_1-26	6	0.012345679012345678
Ig	D16_1-26	10	0.012345679012345678
Ig	D16_1-26	11	0.012345679012345678
Ig	D16_1-26	18	0.01234567901234568
Ig	D16_1-26	21	0.027777777777777783
Ig	D16_1-26	30	0.012345679012345678
Ig	D16_1-26	67	0.01234567901234568
Ig	D16_1-26	72	0.04761904761904762
Ig	D16_1-26	79	0.012345679012345678
Ig	D16_1-26	114	0.01234567901234568
Ig	D16_1-26	122	0.012345679012345678
Ig	D16_1-26	123	1.0
Ig	D16_1-26	125	0.01234567901234568
Ig	D16_1-26	126	0.012345679012345678
Ig	D16_1-26	127	0.01234567901234568
Ig	D16_1-26	128	0.01234567901234568
Ig	D16_1-26	154	0.012345679012345678
Ig	D16_1-26	160	0.012345679012345678
Ig	D16_1-26	161	0.012345679012345678
Ig	D16_1-26	162	0.25925925925925924
Ig	D16_1-26	163	0.44444444444444453
Ig	D16_1-26	164	0.012345679012345678
Ig	D16_1-26	165	0.01234567901234568
Ig	D16_1-26	173	0.012345679012345678
Ig	D16_1-26	174	0.02777777777777778
Ig	D16_1-26	178	0.25925925925925924
Ig	D16_1-26	181	0.25925925925925924
Ig	D16_1-26	182	0.25925925925925924
Ig	D16_1-26	183	0.25925925925925924
Ig	D16_1-26	184	0.44444444444444453
Ig	D16_1-26	185	0.44444444444444453
Ig	D16_1-26	196	0.25925925925925924
Ig	D16_1-26	197	0.25925925925925924
Ig	D16_1-26	200	0.012345679012345678
Ig	D16_1-26	1	0.02777777777777778
Ig	D16_1-26	2	0.02777777777777778
Ig	D16_1-26	3	0.02777777777777778
Ig	D16_1-26	7	0.02777777777777778
Ig	D16_1-26	8	0.02777777777777778
Ig	D16_1-26	15	0.027777777777777783
Ig	D16_1-26	18	0.140625
Ig	D16_1-26	27	0.02777777777777778
Ig	D16_1-26	64	0.027777777777777783
Ig	D16_1-26	69	0.10714285714285714
Ig	D16_1-26	76	0.02777777777777778
Ig	D16_1-26	111	0.027777777777777783
Ig	D16_1-26	119	0.02777777777777778
Ig	D16_1-26	120	0.44444444444444453
Ig	D16_1-26	122	0.027777777777777783
Ig	D16_1-26	123	0.02777777777777778
Ig	D16_1-26	124	0.027777777777777783
Ig	D16_1-26	125	0.027777777777777783
Ig	D16_1-26	151	0.02777777777777778
Ig	D16_1-26	157	0.02777777777777778
Ig	D16_1-26	158	0.02777777777777778
Ig	D16_1-26	159	0.04761904761904762
Ig	D16_1-26	160	0.140625
Ig	D16_1-26	161	0.02777777777777778
Ig	D16_1-26	162	0.027777777777777783
Ig	D16_1-26	170	0.02777777777777778
Ig	D16_1-26	171	0.0625
Ig	D16_1-26	175	0.04761904761904763
Ig	D16_1-26	178	0.04761904761904763
Ig	D16_1-26	179	0.04761904761904762
Ig	D16_1-26	180	0.04761904761904763
Ig	D16_1-26	181	0.140625
Ig	D16_1-26	182	0.140625
Ig	D16_1-26	193	0.04761904761904763
Ig	D16_1-26	194	0.047619047619047616
Ig	D16_1-26	197	0.02777777777777778
Ig	D16_1-26	1	0.012345679012345678
Ig	D16_1-26	2	0.01234567901234568
Ig	D16_1-26	6	0.01234567901234568
Ig	D16_1-26	7	0.012345679012345678
Ig	D16_1-26	14	1.0
Ig	D16_1-26	17	0.027777777777777783
Ig	D16_1-26	26	1.0
Ig	D16_1-26	63	0.012345679012345678
Ig	D16_1-26	68	0.25925925925925924
Ig	D16_1-26	75	1.0
Ig	D16_1-26	110	0.012345679012345678
Ig	D16_1-26	118	0.012345679012345678
Ig	D16_1-26	119	0.01234567901234568
Ig	D16_1-26	121	0.012345679012345678
Ig	D16_1-26	122	0.012345679012345678
Ig	D16_1-26	123	0.012345679012345678
Ig	D16_1-26	124	0.012345679012345678
Ig	D16_1-26	150	0.01234567901234568
Ig	D16_1-26	156	0.012345679012345678
Ig	D16_1-26	157	0.012345679012345678
Ig	D16_1-26	158	0.047619047619047616
Ig	D16_1-26	159	0.02777777777777778
Ig	D16_1-26	160	0.012345679012345678
Ig	D16_1-26	161	0.012345679012345678
Ig	D16_1-26	169	0.012345679012345678
Ig	D16_1-26	170	0.02777777777777778
Ig	D16_1-26	174	0.047619047619047616
Ig	D16_1-26	177	0.047619047619047616
Ig	D16_1-26	178	0.047619047619047616
Ig	D16_1-26	179	0.047619047619047616
Ig	D16_1-26	180	0.02777777777777778
Ig	D16_1-26	181	0.02777777777777778
Ig	D16_1-26	192	0.047619047619047616
Ig	D16_1-26	193	0.047619047619047616
Ig	D16_1-26	196	0.012345679012345678
Ig	D16_1-26	1	0.012345679012345678
Ig	D16_1-26	5	0.012345679012345678
Ig	D16_1-26	6	1.0
Ig	D16_1-26	13	0.012345679012345678
Ig	D16_1-26	16	0.4444444444444445
Ig	D16_1-26	25	0.012345679012345678
Ig	D16_1-26	62	0.012345679012345678
Ig	D16_1-26	67	0.047619047619047616
Ig	D16_1-26	74	0.012345679012345678
Ig	D16_1-26	109	0.012345679012345678
Ig	D16_1-26	117	0.012345679012345678
Ig	D16_1-26	118	0.012345679012345678
Ig	D16_1-26	120	0.012345679012345678
Ig	D16_1-26	121	0.012345679012345678
Ig	D16_1-26	122	0.012345679012345678
Ig	D16_1-26	123	0.012345679012345678
Ig	D16_1-26	149	0.012345679012345678
Ig	D16_1-26	155	0.012345679012345678
Ig	D16_1-26	156	1.0
Ig	D16_1-26	157	0.047619047619047616
Ig	D16_1-26	158	0.02777777777777778
Ig	D16_1-26	159	0.012345679012345678
Ig	D16_1-26	160	0.012345679012345678
Ig	D16_1-26	168	0.012345679012345678
Ig	D16_1-26	169	0.02777777777777778
Ig	D16_1-26	173	0.047619047619047616
Ig	D16_1-26	176	0.047619047619047616
Ig	D16_1-26	177	0.047619047619047616
Ig	D16_1-26	178	0.047619047619047616
Ig	D16_1-26	179	0.02777777777777778
Ig	D16_1-26	180	0.02777777777777778
Ig	D16_1-26	191	0.047619047619047616
Ig	D16_1-26	192	0.047619047619047616
Ig	D16_1-26	195	1.0
Ig	D16_1-26	4	1.0
Ig	D16_1-26	5	0.01234567901234568
Ig	D16_1-26	12	0.012345679012345678
Ig	D16_1-26	15	0.02777777777777778
Ig	D16_1-26	24	0.012345679012345678
Ig	D16_1-26	61	0.012345679012345678
Ig	D16_1-26	66	0.047619047619047616
Ig	D16_1-26	73	0.012345679012345678
Ig	D16_1-26	108	0.012345679012345678
Ig	D16_1-26	116	1.0
Ig	D16_1-26	117	0.012345679012345678
Ig	D16_1-26	119	0.012345679012345678
Ig	D16_1-26	120	0.012345679012345678
Ig	D16_1-26	121	0.012345679012345678
Ig	D16_1-26	122	0.012345679012345678
Ig	D16_1-26	148	0.012345679012345678
Ig	D16_1-26	154	0.01234567901234568
Ig	D16_1-26	155	0.012345679012345678
Ig	D16_1-26	156	0.047619047619047616
Ig	D16_1-26	157	0.027777777777777783
Ig	D16_1-26	158	0.012345679012345678
Ig	D16_1-26	159	0.012345679012345678
Ig	D16_1-26	167	0.012345679012345678
Ig	D16_1-26	168	0.02777777777777778
Ig	D16_1-26	172	0.25925925925925924
Ig	D16_1-26	175	0.04761904761904762
Ig	D16_1-26	176	0.047619047619047616
Ig	D16_1-26	177	0.04761904761904762
Ig	D16_1-26	178	0.02777777777777778
Ig	D16_1-26	179	0.02777777777777778
Ig	D16_1-26	190	0.04761904761904762
Ig	D16_1-26	191	0.047619047619047616
Ig	D16_1-26	194	0.012345679012345678
Ig	D16_1-26	1	0.01234567901234568
Ig	D16_1-26	8	0.012345679012345678
Ig	D16_1-26	11	0.02777777777777778
Ig	D16_1-26	20	0.012345679012345678
Ig	D16_1-26	57	0.012345679012345678
Ig	D16_1-26	62	0.047619047619047616
Ig	D16_1-26	69	0.012345679012345678
Ig	D16_1-26	104	0.012345679012345678
Ig	D16_1-26	112	1.0
Ig	D16_1-26	113	0.012345679012345678
Ig	D16_1-26	115	0.012345679012345678
Ig	D16_1-26	116	0.012345679012345678
Ig	D16_1-26	117	0.012345679012345678
Ig	D16_1-26	118	0.012345679012345678
Ig	D16_1-26	144	0.012345679012345678
Ig	D16_1-26	150	0.01234567901234568
Ig	D16_1-26	151	0.012345679012345678
Ig	D16_1-26	152	0.047619047619047616
Ig	D16_1-26	153	0.027777777777777783
Ig	D16_1-26	154	0.012345679012345678
Ig	D16_1-26	155	0.012345679012345678
Ig	D16_1-26	163	0.012345679012345678
Ig	D16_1-26	164	0.02777777777777778
Ig	D16_1-26	168	0.25925925925925924
Ig	D16_1-26	171	0.04761904761904762
Ig	D16_1-26	172	0.047619047619047616
Ig	D16_1-26	173	0.04761904761904762
Ig	D16_1-26	174	0.02777777777777778
Ig	D16_1-26	175	0.02777777777777778
Ig	D16_1-26	186	0.04761904761904762
Ig	D16_1-26	187	0.047619047619047616
Ig	D16_1-26	190	0.012345679012345678
Ig	D16_1-26	7	0.01234567901234568
Ig	D16_1-26	10	0.4444444444444445
Ig	D16_1-26	19	0.012345679012345678
Ig	D16_1-26	56	0.012345679012345678
Ig	D16_1-26	61	0.047619047619047616
Ig	D16_1-26	68	0.012345679012345678
Ig	D16_1-26	103	0.012345679012345678
Ig	D16_1-26	111	0.012345679012345678
Ig	D16_1-26	112	0.01234567901234568
Ig	D16_1-26	114	0.012345679012345678
Ig	D16_1-26	115	0.012345679012345678
Ig	D16_1-26	116	0.012345679012345678
